source_page,side,line,raw_text,serial,name,category
47,left,26,14 C.Gengampattu General(Women),14,C.Gengampattu,General(Women)
47,left,27,15 Mashar General(Women),15,Mashar,General(Women)
47,left,28,16 Panaiolaipadi General(Women),16,Panaiolaipadi,General(Women)
47,left,29,17 Periyeri General(Women),17,Periyeri,General(Women)
47,left,30,18 Nagappadi General(Women),18,Nagappadi,General(Women)
47,left,31,19 Thorapadi General(Women),19,Thorapadi,General(Women)
47,left,32,20 Karapattu General(Women),20,Karapattu,General(Women)
47,left,33,21 Aritharimangalam General,21,Aritharimangalam,General
47,left,34,22 Narasinganallur General,22,Narasinganallur,General
47,left,35,23 Kilpadur General,23,Kilpadur,General
47,left,36,24 Munnurmangalam General,24,Munnurmangalam,General
47,left,37,25 Padiagharagaram General,25,Padiagharagaram,General
47,left,38,26 Devanandal General,26,Devanandal,General
47,left,39,27 Kanji General,27,Kanji,General
47,left,40,28 Oravandavadi General,28,Oravandavadi,General
47,left,41,29 Kallaraipadi General,29,Kallaraipadi,General
47,left,42,30 Veeranandal General,30,Veeranandal,General
47,right,3,31 Eraiyur General,31,Eraiyur,General
47,right,4,32 Amarnatha Pudur General,32,Amarnatha Pudur,General
47,right,5,33 Dhamaraipakkam General,33,Dhamaraipakkam,General
47,right,6,34 Unnamalaipalayam General,34,Unnamalaipalayam,General
47,right,7,35 Alliyandal General,35,Alliyandal,General
47,right,8,36 C.Namiyandal General,36,C.Namiyandal,General
47,right,9,37 Melnachipattu General,37,Melnachipattu,General
47,right,11,1 Melpachar ST (Women),1,Melpachar,ST (Women)
47,right,12,2 Mothakkal ST (Women),2,Mothakkal,ST (Women)
47,right,13,3 Vanapuram ST(General),3,Vanapuram,ST(General)
47,right,14,4 Kilvanakkampadi SC(Women),4,Kilvanakkampadi,SC(Women)
47,right,15,5 Puthur Chekkadi SC(Women),5,Puthur Chekkadi,SC(Women)
47,right,16,6 Kolamanjanur SC(Women),6,Kolamanjanur,SC(Women)
47,right,17,7 Edathanoor SC(Women),7,Edathanoor,SC(Women)
47,right,18,8 Kozhundampattu SC(General),8,Kozhundampattu,SC(General)
47,right,19,9 Kottaiyur SC(General),9,Kottaiyur,SC(General)
47,right,20,10 Malkarippoor SC(General),10,Malkarippoor,SC(General)
47,right,21,11 Nedungavadi SC(General),11,Nedungavadi,SC(General)
47,right,22,12 Perunduraipattu SC(General),12,Perunduraipattu,SC(General)
47,right,23,13 Thandrampattu SC(General),13,Thandrampattu,SC(General)
47,right,24,14 Agarampallipattu General(Women),14,Agarampallipattu,General(Women)
47,right,25,15 Narayanakuppam General(Women),15,Narayanakuppam,General(Women)
47,right,26,16 Pudur Chekkadi General(Women),16,Pudur Chekkadi,General(Women)
47,right,27,17 Radhapuram General(Women),17,Radhapuram,General(Women)
47,right,28,18 Thanipadi General(Women),18,Thanipadi,General(Women)
47,right,29,19 Thenkarimbalur General(Women),19,Thenkarimbalur,General(Women)
47,right,30,20 Thiruvadathanur General(Women),20,Thiruvadathanur,General(Women)
47,right,31,21 Varagur General(Women),21,Varagur,General(Women)
47,right,32,22 Veeranam General(Women),22,Veeranam,General(Women)
47,right,33,23 P.Quilam General(Women),23,P.Quilam,General(Women)
47,right,34,24 Sathanoor General,24,Sathanoor,General
47,right,35,25 T.Velur General,25,T.Velur,General
47,right,36,26 Serppapattu General,26,Serppapattu,General
47,right,37,27 Allappanoor General,27,Allappanoor,General
47,right,38,28 Athipadi General,28,Athipadi,General
47,right,39,29 Bondai General,29,Bondai,General
47,right,40,30 Chiniyampettai General,30,Chiniyampettai,General
47,right,41,31 Elayankanni General,31,Elayankanni,General
47,right,42,32 Perayampattu General,32,Perayampattu,General
48,left,3,33 Kampattu General,33,Kampattu,General
48,left,4,34 Kannakandal General,34,Kannakandal,General
48,left,5,35 Kilsirupakkam General,35,Kilsirupakkam,General
48,left,6,36 Malayanoor Chekkadi General,36,Malayanoor Chekkadi,General
48,left,7,37 Malamanjanur General,37,Malamanjanur,General
48,left,8,38 Perungulathur General,38,Perungulathur,General
48,left,9,39 Reddiyapalayam General,39,Reddiyapalayam,General
48,left,10,40 Rayandapuram General,40,Rayandapuram,General
48,left,11,41 Sadakuppam General,41,Sadakuppam,General
48,left,12,42 Se.Andapattu General,42,Se.Andapattu,General
48,left,13,43 Se.Gudalur General,43,Se.Gudalur,General
48,left,14,44 Tharadapattu General,44,Tharadapattu,General
48,left,15,45 Thenmudiyanoor General,45,Thenmudiyanoor,General
48,left,16,46 Thondamanur General,46,Thondamanur,General
48,left,17,47 Veppurchekkadi General,47,Veppurchekkadi,General
48,left,19,1 Puliyur ST(Women),1,Puliyur,ST(Women)
48,left,20,2 Athipattu ST(Women),2,Athipattu,ST(Women)
48,left,21,3 Urgoundanur ST(Women),3,Urgoundanur,ST(Women)
48,left,22,4 Kovilur ST(Women),4,Kovilur,ST(Women)
48,left,23,5 Nammiyampattu ST(General),5,Nammiyampattu,ST(General)
48,left,24,6 Kuttakarai ST(General),6,Kuttakarai,ST(General)
48,left,25,7 Veerappanur ST(General),7,Veerappanur,ST(General)
48,left,26,8 Melsilambadi ST(General),8,Melsilambadi,ST(General)
48,left,27,9 Palamarathur ST(General),9,Palamarathur,ST(General)
48,left,28,10 Kanamalai ST(General),10,Kanamalai,ST(General)
48,left,29,11 Kallathur General,11,Kallathur,General
48,left,31,1 Mariyanallur ST(General),1,Mariyanallur,ST(General)
48,left,32,2 Pudukottai SC(Women),2,Pudukottai,SC(Women)
48,left,33,3 Senkattankudil SC(Women),3,Senkattankudil,SC(Women)
48,left,34,4 Palli SC(Women),4,Palli,SC(Women)
48,left,35,5 Navalpakkam SC(Women),5,Navalpakkam,SC(Women)
48,left,36,6 Melseesamangalam SC(Women),6,Melseesamangalam,SC(Women)
48,left,37,7 Kunnathur SC(General),7,Kunnathur,SC(General)
48,left,38,8 Eraiyur SC(General),8,Eraiyur,SC(General)
48,left,39,9 Thumbai SC(General),9,Thumbai,SC(General)
48,left,40,10 Perungalathur SC(General),10,Perungalathur,SC(General)
48,left,41,11 Kazhanipakkam SC(General),11,Kazhanipakkam,SC(General)
48,left,42,12 Painkinar SC(General),12,Painkinar,SC(General)
48,left,43,13 Veliyanallur SC(General),13,Veliyanallur,SC(General)
48,right,3,14 Vadugapattu SC(General),14,Vadugapattu,SC(General)
48,right,4,15 Madhurai SC(General),15,Madhurai,SC(General)
48,right,5,16 Vinnavadi General(Women),16,Vinnavadi,General(Women)
48,right,6,17 Murukathanpoondi General(Women),17,Murukathanpoondi,General(Women)
48,right,7,18 Korukkai General(Women),18,Korukkai,General(Women)
48,right,8,19 Kaduganur General(Women),19,Kaduganur,General(Women)
48,right,9,20 Nedumbirai General(Women),20,Nedumbirai,General(Women)
48,right,10,21 Thandarai General(Women),21,Thandarai,General(Women)
48,right,11,22 Maligaipattu General(Women),22,Maligaipattu,General(Women)
48,right,12,23 Vakkadai General(Women),23,Vakkadai,General(Women)
48,right,13,24 Vadapoondipattu General(Women),24,Vadapoondipattu,General(Women)
48,right,14,25 Thalarapadi General(Women),25,Thalarapadi,General(Women)
48,right,15,26 Munugapattu General(Women),26,Munugapattu,General(Women)
48,right,16,27 Mukkur General(Women),27,Mukkur,General(Women)
48,right,17,28 Perumpallam General(Women),28,Perumpallam,General(Women)
48,right,18,29 Arathirivelur General,29,Arathirivelur,General
48,right,19,30 Arugavoor General,30,Arugavoor,General
48,right,20,31 Arumparuthi General,31,Arumparuthi,General
48,right,21,32 Duli General,32,Duli,General
48,right,22,33 Enathavadi General,33,Enathavadi,General
48,right,23,34 Kazhiyur General,34,Kazhiyur,General
48,right,24,35 Kilpazhandai General,35,Kilpazhandai,General
48,right,25,36 Kilpudupakkam General,36,Kilpudupakkam,General
48,right,26,37 Korukkathur General,37,Korukkathur,General
48,right,27,38 Melnagarambedu General,38,Melnagarambedu,General
48,right,28,39 Naval General,39,Naval,General
48,right,29,40 Palanthangal General,40,Palanthangal,General
48,right,30,41 Pappanthangal General,41,Pappanthangal,General
48,right,31,42 Parasur General,42,Parasur,General
48,right,32,43 Pillanthi General,43,Pillanthi,General
48,right,33,44 Puliyarampakkam General,44,Puliyarampakkam,General
48,right,34,45 Ramakrishnapuram General,45,Ramakrishnapuram,General
48,right,35,46 Siruveliyanllur General,46,Siruveliyanllur,General
48,right,36,47 Sundivakkam General,47,Sundivakkam,General
48,right,37,48 Thenpoondipattu General,48,Thenpoondipattu,General
48,right,38,49 Thirumani General,49,Thirumani,General
48,right,39,50 Thozuppedu General,50,Thozuppedu,General
48,right,40,51 Vadangampattu General,51,Vadangampattu,General
48,right,41,52 Vadathandalam General,52,Vadathandalam,General
48,right,42,53 Vinnamangalam General,53,Vinnamangalam,General
49,left,3,1 Purisai ST(General),1,Purisai,ST(General)
49,left,4,2 Erumaivetti SC(Women),2,Erumaivetti,SC(Women)
49,left,5,3 Paiyur SC(Women),3,Paiyur,SC(Women)
49,left,6,4 Vadalapiranthan SC(Women),4,Vadalapiranthan,SC(Women)
49,left,7,5 Alathur SC(Women),5,Alathur,SC(Women)
49,left,8,6 Alathurai SC(Women),6,Alathurai,SC(Women)
49,left,9,7 Theniluppai SC(General),7,Theniluppai,SC(General)
49,left,10,8 Thethurai SC(General),8,Thethurai,SC(General)
49,left,11,9 Kilathur SC(General),9,Kilathur,SC(General)
49,left,12,10 Sengadu SC(General),10,Sengadu,SC(General)
49,left,13,11 Thirumpoondi SC(General),11,Thirumpoondi,SC(General)
49,left,14,12 Irungal SC(General),12,Irungal,SC(General)
49,left,15,13 Perumbalai SC(General),13,Perumbalai,SC(General)
49,left,16,14 Nallalam SC(General),14,Nallalam,SC(General)
49,left,17,15 Nedungal SC(General),15,Nedungal,SC(General)
49,left,18,16 Anakkavoor SC(General),16,Anakkavoor,SC(General)
49,left,19,17 Madipakkam General(Women),17,Madipakkam,General(Women)
49,left,20,18 Kunnavakkam General(Women),18,Kunnavakkam,General(Women)
49,left,21,19 Arasur General(Women),19,Arasur,General(Women)
49,left,22,20 Vadathinnalur General(Women),20,Vadathinnalur,General(Women)
49,left,23,21 Thavasi General(Women),21,Thavasi,General(Women)
49,left,24,22 Veerambakkam General(Women),22,Veerambakkam,General(Women)
49,left,25,23 Akkur General(Women),23,Akkur,General(Women)
49,left,26,24 Echur General(Women),24,Echur,General(Women)
49,left,27,25 Soundaryapuram General(Women),25,Soundaryapuram,General(Women)
49,left,28,26 Thenkalpakkam General(Women),26,Thenkalpakkam,General(Women)
49,left,29,27 Venkodu General(Women),27,Venkodu,General(Women)
49,left,30,28 Nelvoy General(Women),28,Nelvoy,General(Women)
49,left,31,29 Kottagaram General(Women),29,Kottagaram,General(Women)
49,left,32,30 Ukkal General(Women),30,Ukkal,General(Women)
49,left,33,31 Karanai General,31,Karanai,General
49,left,34,32 Vellai General,32,Vellai,General
49,left,35,33 Melnemili General,33,Melnemili,General
49,left,36,34 Cheyyatraivendran General,34,Cheyyatraivendran,General
49,left,37,35 Kilkolathur General,35,Kilkolathur,General
49,left,38,36 Mahajanambakkam General,36,Mahajanambakkam,General
49,left,39,37 Kilnethapakkam General,37,Kilnethapakkam,General
49,left,40,38 Vachanur General,38,Vachanur,General
49,left,41,39 Ilaneerkundram General,39,Ilaneerkundram,General
49,right,3,40 Thenthandalam General,40,Thenthandalam,General
49,right,4,41 Kovilur General,41,Kovilur,General
49,right,5,42 Kilneerkundram General,42,Kilneerkundram,General
49,right,6,43 Melma General,43,Melma,General
49,right,7,44 Melkolathur General,44,Melkolathur,General
49,right,8,45 Thenmavandal General,45,Thenmavandal,General
49,right,9,46 Mulagiripattu General,46,Mulagiripattu,General
49,right,10,47 Anapathur General,47,Anapathur,General
49,right,11,48 Athi General,48,Athi,General
49,right,12,49 Chithamoor General,49,Chithamoor,General
49,right,13,50 Koolamandal General,50,Koolamandal,General
49,right,14,51 Kulamandai General,51,Kulamandai,General
49,right,15,52 Kurumbur General,52,Kurumbur,General
49,right,16,53 Narmapallam General,53,Narmapallam,General
49,right,17,54 Palanjur General,54,Palanjur,General
49,right,18,55 Thenelapakkam General,55,Thenelapakkam,General
49,right,20,1 Ukkamperumpakkam ST(General),1,Ukkamperumpakkam,ST(General)
49,right,21,2 Nemili SC(Women),2,Nemili,SC(Women)
49,right,22,3 Vellakulam SC(Women),3,Vellakulam,SC(Women)
49,right,23,4 Perungattur SC(Women),4,Perungattur,SC(Women)
49,right,24,5 Thiruppanamur SC(Women),5,Thiruppanamur,SC(Women)
49,right,25,6 Perunmanthangal SC(Women),6,Perunmanthangal,SC(Women)
49,right,26,7 Punnai SC(Women),7,Punnai,SC(Women)
49,right,27,8 Sattuvanthangal SC(General),8,Sattuvanthangal,SC(General)
49,right,28,9 Cheyyanur SC(General),9,Cheyyanur,SC(General)
49,right,29,10 Panamugai SC(General),10,Panamugai,SC(General)
49,right,30,11 Vengalathur SC(General),11,Vengalathur,SC(General)
49,right,31,12 Ezhacheri SC(General),12,Ezhacheri,SC(General)
49,right,32,13 Menallur SC(General),13,Menallur,SC(General)
49,right,33,14 Moranam SC(General),14,Moranam,SC(General)
49,right,34,15 Sothiyampakkam SC(General),15,Sothiyampakkam,SC(General)
49,right,35,16 Pudupalayam SC(General),16,Pudupalayam,SC(General)
49,right,36,17 Sozhavaram SC(General),17,Sozhavaram,SC(General)
49,right,37,18 Kizhnaickenpalayam General(Women),18,Kizhnaickenpalayam,General(Women)
49,right,38,19 Sirunallur General(Women),19,Sirunallur,General(Women)
49,right,39,20 Maangal General(Women),20,Maangal,General(Women)
49,right,40,21 Thiruppanangadu General(Women),21,Thiruppanangadu,General(Women)
49,right,41,22 Ariyur General(Women),22,Ariyur,General(Women)
49,right,42,23 Brammadesam General(Women),23,Brammadesam,General(Women)
50,left,3,24 Dusi General(Women),24,Dusi,General(Women)
50,left,4,25 Hariharapakkam General(Women),25,Hariharapakkam,General(Women)
50,left,5,26 Kuthanur General(Women),26,Kuthanur,General(Women)
50,left,6,27 Poonaithangal General(Women),27,Poonaithangal,General(Women)
50,left,7,28 Sirunavalpattu General(Women),28,Sirunavalpattu,General(Women)
50,left,8,29 Sumangali General(Women),29,Sumangali,General(Women)
50,left,9,30 Vadailuppai General(Women),30,Vadailuppai,General(Women)
50,left,10,31 Karanthai General(Women),31,Karanthai,General(Women)
50,left,11,32 Vayalathur General(Women),32,Vayalathur,General(Women)
50,left,12,33 Thenkalani General(Women),33,Thenkalani,General(Women)
50,left,13,34 Irumaram General,34,Irumaram,General
50,left,14,35 Pavoor General,35,Pavoor,General
50,left,15,36 Randam General,36,Randam,General
50,left,16,37 Arasankuppam General,37,Arasankuppam,General
50,left,17,38 Moonjurpattu General,38,Moonjurpattu,General
50,left,18,39 Pulivalam General,39,Pulivalam,General
50,left,19,40 Kaganam General,40,Kaganam,General
50,left,20,41 Vadakalpakkam General,41,Vadakalpakkam,General
50,left,21,42 Kundiyanthandalam General,42,Kundiyanthandalam,General
50,left,22,43 Kodaiyambakkam General,43,Kodaiyambakkam,General
50,left,23,44 Siruvanjipattu General,44,Siruvanjipattu,General
50,left,24,45 Pullavakkam General,45,Pullavakkam,General
50,left,25,46 Suruttal General,46,Suruttal,General
50,left,26,47 Thennampattu General,47,Thennampattu,General
50,left,27,48 Azhividaithangi General,48,Azhividaithangi,General
50,left,28,49 Kizhnelli General,49,Kizhnelli,General
50,left,29,50 Azhinjalpattu General,50,Azhinjalpattu,General
50,left,30,51 Pillanthangal General,51,Pillanthangal,General
50,left,31,52 Vadamanapakkam General,52,Vadamanapakkam,General
50,left,32,53 Natteri General,53,Natteri,General
50,left,33,54 Mamandur General,54,Mamandur,General
50,left,34,55 Abdullapuram General,55,Abdullapuram,General
50,left,35,56 Arasanipalai General,56,Arasanipalai,General
50,left,36,57 Chithathur General,57,Chithathur,General
50,left,37,58 Hasanampettai General,58,Hasanampettai,General
50,left,38,59 Mathur General,59,Mathur,General
50,left,39,60 Namandi General,60,Namandi,General
50,left,40,61 Narasamangalam General,61,Narasamangalam,General
50,left,41,62 Pallavaram General,62,Pallavaram,General
50,left,42,63 Umaiyalpuram General,63,Umaiyalpuram,General
50,left,43,64 Vembakkam General,64,Vembakkam,General
50,right,3,1 Kilsathamangalam ST(General),1,Kilsathamangalam,ST(General)
50,right,4,2 Punnai SC(Women),2,Punnai,SC(Women)
50,right,5,3 Ulundai SC(Women),3,Ulundai,SC(Women)
50,right,6,4 Mudur SC(Women),4,Mudur,SC(Women)
50,right,7,5 Kilkovalaivedu SC(Women),5,Kilkovalaivedu,SC(Women)
50,right,8,6 Manganallur SC(Women),6,Manganallur,SC(Women)
50,right,9,7 Salukkai SC(Women),7,Salukkai,SC(Women)
50,right,10,8 Kodanallur SC(General),8,Kodanallur,SC(General)
50,right,11,9 Venmandai SC(General),9,Venmandai,SC(General)
50,right,12,10 Padhiri SC(General),10,Padhiri,SC(General)
50,right,13,11 Salavedu SC(General),11,Salavedu,SC(General)
50,right,14,12 Ariyathur SC(General),12,Ariyathur,SC(General)
50,right,15,13 Vengunam SC(General),13,Vengunam,SC(General)
50,right,16,14 Ozhapakkam Kosapattu SC(General),14,Ozhapakkam Kosapattu,SC(General)
50,right,17,15 Melkodungalore SC(General),15,Melkodungalore,SC(General)
50,right,18,16 Kallanguthu SC(General),16,Kallanguthu,SC(General)
50,right,19,17 Thazhuthalai SC(General),17,Thazhuthalai,SC(General)
50,right,20,18 Kilseesamangalam SC(General),18,Kilseesamangalam,SC(General)
50,right,21,19 Amudur SC(General),19,Amudur,SC(General)
50,right,22,20 Karanai General(Women),20,Karanai,General(Women)
50,right,23,21 Kilsembedu General(Women),21,Kilsembedu,General(Women)
50,right,24,22 Nelliankulam General(Women),22,Nelliankulam,General(Women)
50,right,25,23 Karam General(Women),23,Karam,General(Women)
50,right,26,24 Arasur General(Women),24,Arasur,General(Women)
50,right,27,25 Kilnarma General(Women),25,Kilnarma,General(Women)
50,right,28,26 Kottai General(Women),26,Kottai,General(Women)
50,right,29,27 Badhur General(Women),27,Badhur,General(Women)
50,right,30,28 Osur General(Women),28,Osur,General(Women)
50,right,31,29 Kilkodungalore General(Women),29,Kilkodungalore,General(Women)
50,right,32,30 Sennavaram General(Women),30,Sennavaram,General(Women)
50,right,33,31 Mangalam Mamandur General(Women),31,Mangalam Mamandur,General(Women)
50,right,34,32 Kavaniyathur General(Women),32,Kavaniyathur,General(Women)
50,right,35,33 Eramalur General(Women),33,Eramalur,General(Women)
50,right,36,34 Veliambakkam General(Women),34,Veliambakkam,General(Women)
50,right,37,35 Adiyanur-Adiyankuppam General,35,Adiyanur-Adiyankuppam,General
