mnrega_file_year,district,block,gram_panchayat,source
2018,BIRBHUM,LABPUR,KURUNNAHAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,BIRBHUM,LABPUR,LABPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,BIRBHUM,LABPUR,LABPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,BIRBHUM,LABPUR,THIBA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,AIRMARI KRISHNAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,BAHADURPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,BILBORAKOPRA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,DEWANSARAI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,JASAITALA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,KALMEGHA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,LALGOLA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,MAIYA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,MANIKCHAK,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,NASHIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,PAIKAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MURSHIDABAD,LALGOLA,RAMCHANDRAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,BANDAPANI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,BIRPARA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,BIRPARA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,HANTAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,KHAYERBARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,LANKAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,MADARIHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,RANGALIBAJNA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,SISHUJHUMRA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,ALIPURDUAR,MADARIHAT,TOTOPARA BALLALGURI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,EKTARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,HARIHARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,KALIKAPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,LAKSHMIKANTAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,RANGILBAD,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,SHERPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,SHRICHANDA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,SIRAKOL,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,USTHI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,UTTARKUSUM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-I,YEARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,AMRATALA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,DHAMUA DAKSHNIN,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,DHAMUA UTTAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,DHANPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,DIHIKALAS,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,GOKARNI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,HOTOR MORJADA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,JUGDIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,MAGRAHAT PASCHIM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,MAGRAHAT PURBA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,MOHANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,MULTI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,NAINAN,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MAGRA HAT-II,URELCHANDPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,AMRITBERIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,BETKUNDU,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,GARKAMALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,ITAMOGRA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,ITAMOGRA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,KISMATNAIKUNDI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,LAKSHYA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,LAKSHYA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,NATSHAL-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,NATSHAL-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA MEDINIPUR,MAHISHADAL,SATISHSAMANTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,BAGRAKOT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,CHANGMARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,CHAPADANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,DAMDIM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,KRANTI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,KUMLAI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,LATAGURI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,MOULANI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,ODLABARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,RAJADANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,RANGAMATI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,JALPAIGURI,MAL,TESIMALA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,BAMNIMAJHIHIRA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,BARAMASYA-RAMNAGAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,BHALUBASA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,BISRI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,CHANDRA-PAIRACHALI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,DHANARAH,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,GOPALNAGAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,JITUJURI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,KAMTAJANGIDIRI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-I,MANBAZAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,ANKROBARAKADAM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,BARGORIA-JAMTORIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,BARI-JAGDA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,BOROJARAGARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,BURIBANDH,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,DIGHI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,MANBAZAR-II,KUMARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,ANCHANA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,CHANDPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,DAKSHIN BISHNUPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,DHANURHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,GABBERIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,GHATESWAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,JAGADISHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,KECHARKUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,KRISHNAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS SOUTH,MANDIRBAZAR,NISAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,CHOWKI MIRDADPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,DAKSHIN CHANDIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,DHARAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,ENAYETPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,GOPALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,HEERANANDAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,MANIKCHAK,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,MATHURAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,NAZEERPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,NURPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,MANIKCHAK,UTTAR CHANDIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,BAGHASON,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,BAMUNPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,BHAGRA MULGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,DENUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,JAMNA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,KUSUMGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,MAJHERGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,MAMUDPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,MAMUDPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,MANTESWAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,PIPLON,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,PUTSURI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURBA BARDHAMAN,MANTESWAR,SUSUNIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,ANGARKATA-PARDUBI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,BARASOULMARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,FULBARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,GHOKSARDANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,LATAPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,NISHIGANJ-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,NISHIGANJ-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,PREMERDANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,RUIDANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHA BHANGA-II,UNISHBISHA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHABHANGA-I,BAIRAGIRHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHABHANGA-I,GOPALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHABHANGA-I,HAZRAHAT-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,COOCHBEHAR,MATHABHANGA-I,HAZRAHAT-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
